Nasco_product_category,Nasco_product_sub_category,Nasco_product_id,Nasco_product_name,Nasco_product_quantity,Nasco_product_price,Nasco_product_url,Nasco_image_url
Career Technical Education,Human Services,WA29320,Beginning of Life - Understanding Childbirth DVD,1,$ 139.95,https://www.nascoeducation.com/beginning-of-life-understanding-childbirth-dvd-wa29320.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa29320-main_u6arrdoxzkbaoyix.jpg
Career Technical Education,Human Services,WA28966,Fetal Development TearPad™,1,$ 20.2,https://www.nascoeducation.com/fetal-development-tearpad-wa28966.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28966-main_u5licwdygk3ytnv6.jpg
Career Technical Education,Human Services,WA28949,Evenflo® First Choice™ Infant Seat,1,$ 79.99,https://www.nascoeducation.com/evenflo-first-choice-infant-seat-wa28949.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/8/c/8c816e292720ae85ec307d7667532cc129c0b505adf4bfd6214f8f60a23c33d2.jpeg
Career Technical Education,Human Services,WA28895,Human Pelvis Complete Model Set,1,$ 203.43,https://www.nascoeducation.com/human-pelvis-complete-model-set-wa28895.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28895-main_yj5f7th2cydj6qh8.jpg
Career Technical Education,Human Services,WA28886,Alcohol & Pregnancy DVD,1,$ 105.95,https://www.nascoeducation.com/alcohol-pregnancy-dvd-wa28886.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28886-main_otprp2l7mzgnqvke.jpg
Career Technical Education,Human Services,WA28722,Child Development Theory Poster Set,1,$ 31.1,https://www.nascoeducation.com/child-development-theory-poster-set-wa28722.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28722-main_kpcrn7zdkv8jaux5.jpg
Career Technical Education,Human Services,WA28678,Jobs in Child Development DVD,1,$ 99.95,https://www.nascoeducation.com/jobs-in-child-development-dvd-wa28678.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28678-main_6kgnwwbbed1s3iae.jpg
Career Technical Education,Human Services,WA28632,The Miracle of Birth 3: Five Birth Stories DVD,1,$ 250,https://www.nascoeducation.com/the-miracle-of-birth-3-five-birth-stories-dvd-wa28632.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28632-main_sqje91wz9exzkxfm.jpg
Career Technical Education,Human Services,WA28171,Preschooler Development Complete DVD Set,1,$ 315,https://www.nascoeducation.com/preschooler-development-complete-dvd-set-wa28171.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28171-main_dpffec3bwohuvxsz.jpg
Career Technical Education,Human Services,WA28059,Child Development: The First Two Years DVD,1,$ 20.95,https://www.nascoeducation.com/child-development-the-first-two-years-dvd-wa28059.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa28059-main_nqb1z7j3jqp5kojo.jpg
Career Technical Education,Human Services,WA27893,Preschooler Social and Emotional Development DVD,1,$ 106.2,https://www.nascoeducation.com/preschooler-social-and-emotional-development-dvd-wa27893.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27893-main_rteiuplouggxdf27.jpg
Career Technical Education,Human Services,WA27892,Preschooler Cognitive Development DVD,1,$ 99.95,https://www.nascoeducation.com/preschooler-cognitive-development-dvd-wa27892.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27892-main_iuegxujyez7sdmot.jpg
Career Technical Education,Human Services,WA27891,Preschooler Physical Development DVD,1,$ 99.95,https://www.nascoeducation.com/preschooler-physical-development-dvd-wa27891.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27891-main_nfyvaglwdhhk107q.jpg
Career Technical Education,Human Services,WA27732,Recognizing Child Abuse DVD,1,$ 89.95,https://www.nascoeducation.com/recognizing-child-abuse-dvd-wa27732.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27732-main_emdxevkxzopogpcz.jpg
Career Technical Education,Human Services,WA27731,Teenage Pregnancy and Adoption DVD,1,$ 169.95,https://www.nascoeducation.com/teenage-pregnancy-and-adoption-dvd-wa27731.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27731-main_hjjwwynauheyjuj1.jpg
Career Technical Education,Human Services,WA27690,Common Childhood Illnesses: Diagnosis and Treatment DVD,1,$ 99.95,https://www.nascoeducation.com/common-childhood-illnesses-diagnosis-and-treatment-dvd-wa27690.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27690-main_5slujijmmogsttfk.jpg
Career Technical Education,Human Services,WA27318,Complete Child Development Poster Set,1,$ 56.9,https://www.nascoeducation.com/complete-child-development-poster-set-wa27318.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27318-main_wyfiyrdhpsfhiemd.jpg
Career Technical Education,Human Services,WA27275,Dealing with Birth Defects DVD,1,$ 128.95,https://www.nascoeducation.com/dealing-with-birth-defects-dvd-wa27275.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa27275-main_jro46azvfn9wdqux.jpg
Career Technical Education,Human Services,WA26962,Preschoolers DVD,1,$ 128.95,https://www.nascoeducation.com/preschoolers-dvd-wa26962.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26962-main_gxiyumst2acfjz7m.jpg
Career Technical Education,Human Services,WA26913,"Positive Discipline: Without Shaking, Shouting, or Spanking DVD",1,$ 299,https://www.nascoeducation.com/positive-discipline-without-shaking-shouting-or-spanking-dvd-wa26913.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26913-main_ng7angptvdjceez3.jpg
Career Technical Education,Human Services,WA26910,Age-Appropriate Play: The First Four Years DVD,1,$ 255,https://www.nascoeducation.com/age-appropriate-play-the-first-four-years-dvd-wa26910.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26910-main_4r6fcaviqe3zpc8m.jpg
Career Technical Education,Human Services,WA26791,Nasco Intermediate Electronic Box,1,$ 249,https://www.nascoeducation.com/nasco-intermediate-electronic-box-wa26791.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26791-main.jpg
Career Technical Education,Human Services,WA26413,Childbirth: From Inside Out: Part 2 - Delivery and the Postnatal Period DVD,1,$ 20.95,https://www.nascoeducation.com/childbirth-from-inside-out-part-2-delivery-and-the-postnatal-period-dvd-wa26413.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26413-main_ocecxiegnk3qjz6s.jpg
Career Technical Education,Human Services,WA26412,Childbirth: From Inside Out: Part 1 - Pregnancy and the Prenatal Period DVD,1,$ 19.95,https://www.nascoeducation.com/childbirth-from-inside-out-part-1-pregnancy-and-the-prenatal-period-dvd-wa26412.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26412-main_ybt7satcyufcuhnr.jpg
Career Technical Education,Human Services,WA26172,Child and Daycare DVDs Set of 4,1,$ 275,https://www.nascoeducation.com/child-and-daycare-dvds-set-of-4-wa26172.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26172-main_mf1meeszvtaancqx.jpg
Career Technical Education,Human Services,WA26171,Disciplining Children DVD,1,$ 69.95,https://www.nascoeducation.com/disciplining-children-dvd-wa26171.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26171-main_htrpxibscn1t2ilq.jpg
Career Technical Education,Human Services,WA26170,The Importance of Play DVD,1,$ 69.95,https://www.nascoeducation.com/the-importance-of-play-dvd-wa26170.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26170-main_cp7zpydiq2bftukt.jpg
Career Technical Education,Human Services,WA26169,Observing Children DVD,1,$ 69.95,https://www.nascoeducation.com/observing-children-dvd-wa26169.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26169-main_0gxvcktrkvf4l3g4.jpg
Career Technical Education,Human Services,WA26168,Planning Activities for Children DVD,1,$ 69.95,https://www.nascoeducation.com/planning-activities-for-children-dvd-wa26168.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26168-main_4ez36uv0wnahygfh.jpg
Career Technical Education,Human Services,WA26162,Fetal Abuse: The Effects of Drugs & Alcohol DVD,1,$ 89.95,https://www.nascoeducation.com/fetal-abuse-the-effects-of-drugs-alcohol-dvd-wa26162.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26162-main_siprkiojjm6vzlfx.jpg
Career Technical Education,Human Services,WA26160,Birth Defects: Causes and Prevention DVD,1,$ 49.95,https://www.nascoeducation.com/birth-defects-causes-and-prevention-dvd-wa26160.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26160-main_hbsrpivclkiv59iv.jpg
Career Technical Education,Human Services,WA26159,Skills for Child Care Workers DVD,1,$ 89.95,https://www.nascoeducation.com/skills-for-child-care-workers-dvd-wa26159.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa26159-main_r5vucuiwidssyuyn.jpg
Career Technical Education,Human Services,WA25983,Infant Gowns,1,$ 17.99,https://www.nascoeducation.com/infant-gowns-wa25983.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25983-main.jpg
Career Technical Education,Human Services,WA25812,Nasco Human Reproduction and Development Kit with DVD,1,$ 867.95,https://www.nascoeducation.com/nasco-human-reproduction-and-development-kit-with-dvd-wa25812.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/2/e/2ebbcebff1fcf08926cfac4b3bd60a4c433060d9ff9f0a2f3f0aa0c2b70231fa.jpeg
Career Technical Education,Human Services,WA25759,NOVA: Life's Greatest Miracle DVD,1,$ 24.95,https://www.nascoeducation.com/nova-lifes-greatest-miracle-dvd-wa25759.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25759-main_cuydjncvytkpzzeb.jpg
Career Technical Education,Human Services,WA25468,Shaken Baby Syndrome Folding Display,1,$ 179.99,https://www.nascoeducation.com/shaken-baby-syndrome-folding-display-wa25468.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25468-main_3imiodxnubcyd5oi.jpg
Career Technical Education,Human Services,WA25215,Bringing Baby Home: A How-To Guide for New Parents DVD,1,$ 129.95,https://www.nascoeducation.com/bringing-baby-home-a-how-to-guide-for-new-parents-dvd-wa25215.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa25215-main_8r6w5c2lfpuf10bl.jpg
Career Technical Education,Human Services,WA24831,Nasco Introduction to Baby Care Booklet,1,$ 7,https://www.nascoeducation.com/nasco-introduction-to-baby-care-booklet-wa24831.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa24831-main_lznc7foackjxbooi.jpg
Career Technical Education,Human Services,WA24532,Safety First: Babysitting - DVD,1,$ 99.95,https://www.nascoeducation.com/safety-first-babysitting-dvd-wa24532.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa24532-main_zwg0lvlhf9pkbca2.jpg
Career Technical Education,Human Services,WA24382,Child Development Poster Set,1,$ 56.45,https://www.nascoeducation.com/child-development-poster-set-wa24382.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa24382-main_gglwijc2rl6qfjbx.jpg
Career Technical Education,Human Services,WA24066,Nasco Baby Care Kit with White & Black Female Babies,1,$ 320.6,https://www.nascoeducation.com/nasco-baby-care-kit-with-white-black-female-babies-wa24066.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa24066-main_1.jpg
Career Technical Education,Human Services,WA24065,Baby Care Kit with Black Female Baby,1,$ 234.95,https://www.nascoeducation.com/baby-care-kit-with-black-female-baby-wa24065.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa24065-main_1.jpg
Career Technical Education,Human Services,WA24064,Nasco Baby Care Kit with White Female Baby,1,$ 234.95,https://www.nascoeducation.com/nasco-baby-care-kit-with-white-female-baby-wa24064.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa24064-main_1.jpg
Career Technical Education,Human Services,WA23864,50 Lessons Over Easy - Parenting and Child Development Lessons,1,$ 165,https://www.nascoeducation.com/50-lessons-over-easy-parenting-and-child-development-lessons-wa23864.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa23864-main_wje4pmwvdsnsec4d.jpg
Career Technical Education,Human Services,WA23413,Fitted Cloth Diapers,1,$ 5.8,https://www.nascoeducation.com/fitted-cloth-diapers-wa23413.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa23413-main_0bpgoo2av1lekne0.jpg
Career Technical Education,Human Services,WA23291,Child Development Stages Tablet,1,$ 14.75,https://www.nascoeducation.com/child-development-stages-tablet-wa23291.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa23291-main_meeoyktc785zsmcu.jpg
Career Technical Education,Human Services,WA20849,Child Development Stages Poster,1,$ 21.4,https://www.nascoeducation.com/child-development-stages-poster-wa20849.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa20849-main_0yhgal97l3mlei2n.jpg
Career Technical Education,Human Services,WA20551,"Nasco Ready-or-Not Tot® Enhanced, Drug Affected Electronic Box",1,$ 269,https://www.nascoeducation.com/nasco-ready-or-not-tot-enhanced-drug-affected-electronic-box-wa20551.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa20551-main.jpg
Career Technical Education,Human Services,WA20549,Nylon Carry Bag for Ready-or-Not Tot®,1,$ 27.95,https://www.nascoeducation.com/nylon-carry-bag-for-ready-or-not-tot-wa20549.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa20549-main.jpg
Career Technical Education,Human Services,WA18876,"Nasco Ready-or-Not Tot®, Standard - Control Box",1,$ 229.9,https://www.nascoeducation.com/nasco-ready-or-not-tot-standard-control-box-wa18876.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa18876-main.jpg
Career Technical Education,Human Services,WA18814,Nasco Baby Basics: Not-So-Trivial,1,$ 37.95,https://www.nascoeducation.com/nasco-baby-basics-not-so-trivial-wa18814.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa18814-main_xdukhvyhtp6btvz8.jpg
Career Technical Education,Human Services,WA18311,Ready-or-Not Tot® - Standard - Teacher Keys,1,$ 12.95,https://www.nascoeducation.com/ready-or-not-tot-standard-teacher-keys-wa18311.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa18311-main_d6mpuzwvev4sg5c2.jpg
Career Technical Education,Human Services,WA18310,Nasco Ready-or-Not Tot® Student Keys,1,$ 11.8,https://www.nascoeducation.com/nasco-ready-or-not-tot-student-keys-wa18310.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa18310-main_n8w0ugkxwjeiqglt.jpg
Career Technical Education,Human Services,WA17647,With Child Life-Size Display,1,$ 234,https://www.nascoeducation.com/with-child-life-size-display-wa17647.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa17647-main_kvewfoq3bpjdfkt7.jpg
Career Technical Education,Human Services,WA16780,Smokey Sue Smokes for Two,1,$ 299.99,https://www.nascoeducation.com/smokey-sue-smokes-for-two-wa16780.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa16780-main_uenv1lktshjglylo.jpg
Career Technical Education,Human Services,WA09321,Nasco Activities for Child Care Classes: Toys,1,$ 59.15,https://www.nascoeducation.com/nasco-activities-for-child-care-classes-toys-wa09321.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/w/a/wa09321-main_g6txn85sym9wx1hl.jpg
Career Technical Education,Human Services,SB24976,Wheel of Choices,1,$ 250,https://www.nascoeducation.com/wheel-of-choices-sb24976.html,https://www.nascoeducation.com/media/catalog/product/cache/465f3046c8658da626e76b96d8ed42e5/s/b/sb24976-main_dyuvlk9c8dbqpbuf.jpg
